no;id;dist;x;time;treat;y1;y2;y3
441;221;0;0.8364007;0;0;2.970185;1.990291;12.68981
442;221;55.25;0.8364007;1;0;4.662056;4.638235;3.732696
443;222;0;0.6844344;0;0;3.605072;3.225987;14.36954
444;222;55.5;0.6844344;1;0;4.994;4.639481;4.459872
445;223;0;0.3239676;0;0;2.895696;3.504224;11.48416
446;223;55.75;0.3239676;1;0;4.948689;4.496419;4.542634
447;224;0;0.8724006;0;0;4.082351;3.69847;12.79261
448;224;56;0.8724006;1;0;5.508442;4.808987;4.227197
449;225;0;0.2590967;0;0;3.724952;3.68055;11.7661
450;225;56.25;0.2590967;1;0;4.180511;5.821469;5.032425
451;226;0;0.2304685;0;0;3.588377;3.466227;14.28878
452;226;56.5;0.2304685;1;0;3.463408;3.633663;5.086467
453;227;0;0.6859583;0;0;5.163713;3.043574;12.85608
454;227;56.75;0.6859583;1;0;5.330638;5.220186;3.518743
455;228;0;0.5693767;0;0;4.168729;4.834686;13.61835
456;228;57;0.5693767;1;0;4.501199;5.174248;5.381241
457;229;0;0.4939319;0;0;2.484522;3.330951;12.3889
458;229;57.25;0.4939319;1;0;7.33741;7.18619;3.556424
459;230;0;0.1987299;0;0;5.421731;4.624757;12.68052
460;230;57.5;0.1987299;1;0;4.66608;2.429778;5.379821
461;231;0;0.7046654;0;0;3.535576;3.763083;14.17088
462;231;57.75;0.7046654;1;0;5.740026;4.91958;5.122139
463;232;0;0.8445964;0;0;4.081836;3.949855;15.35474
464;232;58;0.8445964;1;0;4.742722;4.05825;4.73506
465;233;0;0.8434864;0;0;3.920592;4.654566;15.10788
466;233;58.25;0.8434864;1;0;4.089303;2.825649;5.165458
467;234;0;0.2087815;0;0;2.864684;2.409018;11.42827
468;234;58.5;0.2087815;1;0;3.914004;4.851776;3.013676
469;235;0;0.1364494;0;0;3.810671;3.199119;13.8037
470;235;58.75;0.1364494;1;0;5.292211;3.739313;4.55067
471;236;0;0.7793735;0;0;4.247739;1.975222;14.97872
472;236;59;0.7793735;1;0;4.514704;6.206254;6.132925
473;237;0;0.703712;0;0;2.214624;5.216107;15.11549
474;237;59.25;0.703712;1;0;3.965152;4.842527;4.123812
475;238;0;0.7910891;0;0;2.395205;4.339898;15.67832
476;238;59.5;0.7910891;1;0;3.506986;6.503634;5.643804
477;239;0;0.3118543;0;0;2.641975;3.566989;12.66926
478;239;59.75;0.3118543;1;0;1.332972;5.246822;5.785981
479;240;0;0.4839085;0;0;4.619267;3.730054;13.35262
480;240;60;0.4839085;1;0;5.86886;4.92627;4.619582
481;241;0;0.7982362;0;0;4.032275;1.898559;13.65015
482;241;60.25;0.7982362;1;0;3.904947;3.523638;4.775414
483;242;0;0.6065861;0;0;2.631629;3.167186;11.7705
484;242;60.5;0.6065861;1;0;3.894892;5.491097;4.775005
485;243;0;0.8236436;0;0;3.519644;3.025657;13.09566
486;243;60.75;0.8236436;1;0;5.063033;3.990658;4.701334
487;244;0;0.7351444;0;0;3.162228;3.364032;11.4107
488;244;61;0.7351444;1;0;4.547398;3.948733;4.217891
489;245;0;0.6487631;0;0;3.578805;1.787035;13.28526
490;245;61.25;0.6487631;1;0;4.888616;5.482992;4.371692
491;246;0;0.6104915;0;0;3.708249;2.315663;12.26254
492;246;61.5;0.6104915;1;0;5.448579;4.101968;4.295491
493;247;0;0.1072675;0;0;2.224549;2.460035;12.06938
494;247;61.75;0.1072675;1;0;5.228815;4.567074;3.497028
495;248;0;0.7570807;0;0;3.309938;2.071078;11.59087
496;248;62;0.7570807;1;0;2.986716;4.891614;3.881823
497;249;0;0.7989932;0;0;3.075711;2.199481;11.87518
498;249;62.25;0.7989932;1;0;5.184087;3.534661;3.415908
499;250;0;0.2620534;0;0;4.060286;3.411456;13.24284
500;250;62.5;0.2620534;1;0;3.187177;3.556082;3.921423
501;251;0;0.3049795;0;0;3.871789;3.184183;14.19279
502;251;62.75;0.3049795;1;0;3.98757;3.2672;4.910542
503;252;0;0.345953;0;0;3.16296;3.209364;12.64058
504;252;63;0.345953;1;0;4.237298;4.444779;4.411543
505;253;0;0.3250146;0;0;2.634714;3.223339;15.23322
506;253;63.25;0.3250146;1;0;5.114694;4.607399;4.59638
507;254;0;0.5309047;0;0;3.184561;4.414271;13.24582
508;254;63.5;0.5309047;1;0;3.115609;2.908678;4.643564
509;255;0;0.4321771;0;0;4.374217;3.383358;13.76007
510;255;63.75;0.4321771;1;0;3.54723;5.301715;5.705992
511;256;0;0.2633162;0;0;2.557303;2.614578;14.23525
512;256;64;0.2633162;1;0;5.185902;4.343109;4.790305
513;257;0;0.5134152;0;0;4.192226;2.758348;13.631
514;257;64.25;0.5134152;1;0;5.279277;2.333691;2.270781
515;258;0;0.1025671;0;0;4.133512;5.258749;13.73078
516;258;64.5;0.1025671;1;0;4.398356;4.549196;5.260978
517;259;0;0.6545206;0;0;5.090754;4.506338;13.45931
518;259;64.75;0.6545206;1;0;4.561966;4.390067;4.83643
519;260;0;0.5145494;0;0;4.005888;2.783035;14.13811
520;260;65;0.5145494;1;0;2.645259;5.288754;4.681256
521;261;0;0.0881469;0;0;2.378172;1.477395;12.53878
522;261;65.25;0.0881469;1;0;3.451478;4.064498;4.033534
523;262;0;0.180849;0;0;3.191865;3.065533;13.06936
524;262;65.5;0.180849;1;0;4.742961;3.05005;4.040674
525;263;0;0.6785119;0;0;2.884261;3.93138;15.27855
526;263;65.75;0.6785119;1;0;4.337297;3.322361;2.919692
527;264;0;0.1867839;0;0;4.172887;2.988545;13.29443
528;264;66;0.1867839;1;0;2.991746;4.13825;4.72946
529;265;0;0.2063256;0;0;0.7537899;3.725742;14.92788
530;265;66.25;0.2063256;1;0;5.703845;3.962907;4.822233
531;266;0;0.686727;0;0;3.575136;2.616084;13.88712
532;266;66.5;0.686727;1;0;3.326155;5.065575;4.976429
533;267;0;0.0824619;0;0;3.417009;2.124917;12.39784
534;267;66.75;0.0824619;1;0;3.54904;5.325605;2.72743
535;268;0;0.9037961;0;0;2.191756;3.055477;12.69988
536;268;67;0.9037961;1;0;5.725025;5.192602;5.312726
537;269;0;0.0960611;0;0;3.172286;4.085928;12.75768
538;269;67.25;0.0960611;1;0;5.449582;2.505211;5.172223
539;270;0;0.245437;0;0;5.342151;4.261637;12.44718
540;270;67.5;0.245437;1;0;3.94523;6.845995;5.344058
541;271;0;0.9629608;0;0;3.890064;2.838282;13.52888
542;271;67.75;0.9629608;1;0;5.511845;6.021059;4.248462
543;272;0;0.5739383;0;0;4.499156;2.07041;14.855
544;272;68;0.5739383;1;0;4.389315;5.327419;4.520032
545;273;0;0.622366;0;0;4.550609;3.847653;12.83263
546;273;68.25;0.622366;1;0;4.327007;3.290404;5.675517
547;274;0;0.0782242;0;0;2.212466;3.624329;12.80065
548;274;68.5;0.0782242;1;0;4.38218;3.412502;5.142973
549;275;0;0.1805314;0;0;4.567515;1.498984;13.57654
550;275;68.75;0.1805314;1;0;5.053598;4.975996;4.311249
551;276;0;0.9940172;0;0;4.919266;5.509433;12.86043
552;276;69;0.9940172;1;0;2.696247;5.480382;6.109012
553;277;0;0.4757551;0;0;3.825881;2.134578;11.16765
554;277;69.25;0.4757551;1;0;3.298353;4.162798;3.999988
555;278;0;0.1550486;0;0;3.152369;1.227819;13.09734
556;278;69.5;0.1550486;1;0;4.461845;2.180974;4.802448
557;279;0;0.7797101;0;0;1.793069;2.279988;12.194
558;279;69.75;0.7797101;1;0;2.965114;3.928638;4.592736
559;280;0;0.9489815;0;0;3.521558;2.890227;12.8983
560;280;70;0.9489815;1;0;5.920115;4.608152;4.106898
561;281;0;0.9160162;0;0;5.566639;3.319439;14.3666
562;281;70.25;0.9160162;1;0;4.619128;4.559631;4.816154
563;282;0;0.5879689;0;0;3.039426;3.027398;15.36391
564;282;70.5;0.5879689;1;0;4.044244;5.64307;3.570202
565;283;0;0.1292263;0;0;1.430472;3.224095;12.81458
566;283;70.75;0.1292263;1;0;3.899166;3.695884;4.754317
567;284;0;0.901045;0;0;3.780284;2.286367;13.62565
568;284;71;0.901045;1;0;6.734169;5.034085;4.988569
569;285;0;0.9798003;0;0;3.853545;5.148002;14.28995
570;285;71.25;0.9798003;1;0;5.684777;5.582792;3.657922
571;286;0;0.6368489;0;0;4.310179;2.327456;13.4352
572;286;71.5;0.6368489;1;0;5.291381;3.679022;4.653384
573;287;0;0.108537;0;0;2.755549;4.307516;12.70926
574;287;71.75;0.108537;1;0;1.328615;4.308958;6.649677
575;288;0;0.4261795;0;0;7.727168;1.650423;13.63109
576;288;72;0.4261795;1;0;4.277273;4.565609;4.474582
577;289;0;0.6282385;0;0;6.356325;3.443529;14.33078
578;289;72.25;0.6282385;1;0;3.837689;5.004564;4.925958
579;290;0;0.7751899;0;0;2.775348;4.83054;13.01406
580;290;72.5;0.7751899;1;0;3.305519;4.717865;5.430056
581;291;0;0.6601258;0;0;3.3178;2.7233;13.05972
582;291;72.75;0.6601258;1;0;5.012011;4.227687;5.628669
583;292;0;0.7805057;0;0;4.147142;3.219086;13.76693
584;292;73;0.7805057;1;0;3.585541;6.305933;4.088661
585;293;0;0.6610699;0;0;4.492253;4.556684;12.32901
586;293;73.25;0.6610699;1;0;4.473605;3.370595;3.389918
587;294;0;0.2557223;0;0;2.968757;2.88984;13.78505
588;294;73.5;0.2557223;1;0;2.532219;4.417517;4.94915
589;295;0;0.46615;0;0;2.383393;3.883042;13.81164
590;295;73.75;0.46615;1;0;3.956315;4.531844;5.190481
591;296;0;0.9514045;0;0;4.261021;2.029172;14.70463
592;296;74;0.9514045;1;0;5.60486;3.559788;5.84279
593;297;0;0.1712821;0;0;1.907117;4.020145;14.67533
594;297;74.25;0.1712821;1;0;3.848184;4.52104;4.261992
595;298;0;0.3126561;0;0;5.107563;3.467046;15.64629
596;298;74.5;0.3126561;1;0;6.279163;4.569981;4.798583
597;299;0;0.4903688;0;0;2.256551;3.510697;12.38984
598;299;74.75;0.4903688;1;0;5.196643;4.651611;3.956263
599;300;0;0.199162;0;0;3.001583;3.441283;12.34519
600;300;75;0.199162;1;0;3.686003;6.227319;4.230092
601;301;0;0.6595582;0;0;2.725644;2.892305;12.38614
602;301;75.25;0.6595582;1;0;5.07936;3.647813;4.862949
603;302;0;0.4621169;0;0;2.243448;3.280839;13.55006
604;302;75.5;0.4621169;1;0;3.982704;4.115787;3.972531
605;303;0;0.2583852;0;0;3.755072;3.354793;10.93635
606;303;75.75;0.2583852;1;0;3.24908;3.960799;2.530676
607;304;0;0.3584596;0;0;3.265469;4.334197;10.62146
608;304;76;0.3584596;1;0;3.609188;4.961458;4.441673
609;305;0;0.409732;0;0;4.194694;5.055551;14.24706
610;305;76.25;0.409732;1;0;5.391445;2.944488;4.866242
611;306;0;0.3192282;0;0;1.832661;2.062332;13.23083
612;306;76.5;0.3192282;1;0;4.051618;3.070104;4.9887
613;307;0;0.3584588;0;0;3.88272;3.912901;12.32139
614;307;76.75;0.3584588;1;0;4.02296;5.153502;4.575999
615;308;0;0.1406579;0;0;3.254362;3.386601;13.17353
616;308;77;0.1406579;1;0;4.860196;4.306961;2.633169
617;309;0;0.7278612;0;0;3.777209;5.692449;14.36986
618;309;77.25;0.7278612;1;0;3.426069;7.338388;4.633318
619;310;0;0.1222569;0;0;3.464819;2.067497;13.21788
620;310;77.5;0.1222569;1;0;5.267747;4.272525;3.901429
621;311;0;0.123388;0;0;1.681693;1.904013;12.01764
622;311;77.75;0.123388;1;0;3.766247;3.128369;4.239001
623;312;0;0.2979656;0;0;2.619646;3.379017;12.45352
624;312;78;0.2979656;1;0;2.571848;5.127653;5.243918
625;313;0;0.8484085;0;0;3.606187;4.911271;14.02801
626;313;78.25;0.8484085;1;0;3.826056;7.554475;3.608293
627;314;0;0.141464;0;0;3.320129;1.142964;11.63209
628;314;78.5;0.141464;1;0;4.413082;3.082447;3.956568
629;315;0;0.428794;0;0;2.544813;1.408663;13.17601
630;315;78.75;0.428794;1;0;3.909048;3.195035;4.855017
631;316;0;0.6734959;0;0;5.32063;3.041029;14.21092
632;316;79;0.6734959;1;0;3.498402;3.681931;4.911888
633;317;0;0.6189006;0;0;3.668494;3.744073;12.49922
634;317;79.25;0.6189006;1;0;5.374937;3.736678;3.387887
635;318;0;0.9310793;0;0;3.528547;2.892667;14.87294
636;318;79.5;0.9310793;1;0;5.561991;3.187844;4.759628
637;319;0;0.1967958;0;0;3.289469;1.545751;13.18005
638;319;79.75;0.1967958;1;0;2.934986;4.233706;6.616762
639;320;0;0.6781842;0;0;5.007946;4.638103;12.20233
640;320;80;0.6781842;1;0;4.355347;3.531499;3.506622
641;321;0;0.7921624;0;0;4.264123;3.518735;15.34376
642;321;80.25;0.7921624;1;0;6.600569;4.730916;5.361476
643;322;0;0.8877445;0;0;5.215134;4.688819;14.3546
644;322;80.5;0.8877445;1;0;5.537667;5.401631;6.39756
645;323;0;0.6690091;0;0;3.265162;1.308649;12.59307
646;323;80.75;0.6690091;1;0;4.567197;4.73541;5.620873
647;324;0;0.9679816;0;0;4.040709;4.183179;14.41245
648;324;81;0.9679816;1;0;5.322853;4.615389;4.035737
649;325;0;0.1615943;0;0;4.063231;2.584249;12.4836
650;325;81.25;0.1615943;1;0;5.74738;5.374105;4.231103
651;326;0;0.191397;0;0;3.566152;2.641507;12.27931
652;326;81.5;0.191397;1;0;1.357748;3.993702;5.54674
653;327;0;0.5359368;0;0;2.336082;4.490258;13.28413
654;327;81.75;0.5359368;1;0;3.744915;3.138703;4.503323
655;328;0;0.1329083;0;0;3.336406;3.004096;13.90846
656;328;82;0.1329083;1;0;3.621557;5.24432;3.563462
657;329;0;0.7528986;0;0;4.658591;1.643284;14.21478
658;329;82.25;0.7528986;1;0;5.188361;5.356244;5.62139
659;330;0;0.4183833;0;0;2.786628;2.753492;14.79811
660;330;82.5;0.4183833;1;0;5.255278;3.911517;7.208156
661;331;0;0.8974039;0;0;4.95272;3.644665;14.43375
662;331;82.75;0.8974039;1;0;6.09145;5.722736;3.738996
663;332;0;0.0082397;0;0;3.533111;3.517631;12.77765
664;332;83;0.0082397;1;0;4.363259;4.841786;5.34476
665;333;0;0.0209905;0;0;0.6312976;2.010106;12.33744
666;333;83.25;0.0209905;1;0;5.430138;4.080327;4.96781
667;334;0;0.583291;0;0;3.229727;3.937445;13.80221
668;334;83.5;0.583291;1;0;4.886814;5.405628;4.933729
669;335;0;0.4928788;0;0;1.325268;4.649956;14.312
670;335;83.75;0.4928788;1;0;4.29669;3.819754;1.985359
671;336;0;0.7478492;0;0;4.476956;4.137398;13.37456
672;336;84;0.7478492;1;0;4.413995;4.625408;3.983172
673;337;0;0.9755834;0;0;3.381054;4.305785;15.02944
674;337;84.25;0.9755834;1;0;5.464875;4.598716;3.281214
675;338;0;0.444776;0;0;2.468641;3.143818;14.6041
676;338;84.5;0.444776;1;0;4.230012;4.053665;4.366381
677;339;0;0.9133557;0;0;3.723406;3.790476;13.90128
678;339;84.75;0.9133557;1;0;4.513465;5.485821;3.199511
679;340;0;0.6715059;0;0;3.072179;3.573818;13.85324
680;340;85;0.6715059;1;0;4.612;3.618464;4.944077
681;341;0;0.2307535;0;0;3.895575;3.035232;12.35528
682;341;85.25;0.2307535;1;0;3.992207;2.998783;4.110547
683;342;0;0.9596733;0;0;5.169118;3.50833;12.70237
684;342;85.5;0.9596733;1;0;4.144303;4.525046;5.233248
685;343;0;0.9460908;0;0;3.092595;4.950203;13.18563
686;343;85.75;0.9460908;1;0;4.766225;5.759;5.006346
687;344;0;0.3246324;0;0;1.787653;2.839073;14.13948
688;344;86;0.3246324;1;0;2.682941;2.932409;3.962413
689;345;0;0.8304199;0;0;3.406862;3.316181;13.44502
690;345;86.25;0.8304199;1;0;3.367539;4.343859;4.068546
691;346;0;0.8944111;0;0;3.617417;5.634597;13.92655
692;346;86.5;0.8944111;1;0;5.20815;4.337854;6.516975
693;347;0;0.2886944;0;0;3.135041;1.365351;14.36062
694;347;86.75;0.2886944;1;0;3.704676;4.082485;4.593537
695;348;0;0.7508631;0;0;2.98209;4.79899;14.13518
696;348;87;0.7508631;1;0;3.661594;7.049891;4.882564
697;349;0;0.1998805;0;0;2.066926;2.680237;12.88347
698;349;87.25;0.1998805;1;0;3.288455;4.04699;5.899557
699;350;0;0.3485996;0;0;2.238963;2.369888;13.7243
700;350;87.5;0.3485996;1;0;4.976812;4.36889;4.685649
701;351;0;0.1180762;0;0;4.09218;2.57892;14.0122
702;351;87.75;0.1180762;1;0;4.71173;3.497932;4.430453
703;352;0;0.8184493;0;0;5.264276;2.849077;13.98122
704;352;88;0.8184493;1;0;5.251204;5.572938;5.006332
705;353;0;0.4228194;0;0;5.002359;3.508083;14.77862
706;353;88.25;0.4228194;1;0;4.368968;4.941102;5.872071
707;354;0;0.0512023;0;0;3.270632;2.291557;11.67611
708;354;88.5;0.0512023;1;0;4.25114;3.948788;4.656679
709;355;0;0.2393252;0;0;1.702017;3.431986;12.81223
710;355;88.75;0.2393252;1;0;5.109518;4.965905;4.717265
711;356;0;0.2140131;0;0;3.104457;1.531336;12.53764
712;356;89;0.2140131;1;0;3.882753;4.54038;3.953114
713;357;0;0.6744075;0;0;4.472669;2.519728;12.07439
714;357;89.25;0.6744075;1;0;5.648001;4.414628;4.806792
715;358;0;0.3220938;0;0;2.782277;3.39623;13.70786
716;358;89.5;0.3220938;1;0;3.80114;3.967385;5.75724
717;359;0;0.5920528;0;0;4.999276;3.231077;14.9052
718;359;89.75;0.5920528;1;0;3.941055;4.632208;5.165138
719;360;0;0.0940478;0;0;4.008149;1.072561;14.34831
720;360;90;0.0940478;1;0;3.915906;4.178817;3.499954
721;361;0;0.9395648;0;0;2.495878;2.441295;13.0244
722;361;90.25;0.9395648;1;0;4.452259;7.094999;4.017109
723;362;0;0.4795322;0;0;3.249868;3.959266;16.11233
724;362;90.5;0.4795322;1;0;5.226053;4.980967;3.422716
725;363;0;0.1263922;0;0;3.624312;3.21067;12.43398
726;363;90.75;0.1263922;1;0;5.580549;5.184927;4.529199
727;364;0;0.2448796;0;0;1.971515;0.5369093;13.53978
728;364;91;0.2448796;1;0;3.783817;3.710083;4.088044
729;365;0;0.0551972;0;0;2.203441;2.363814;13.59038
730;365;91.25;0.0551972;1;0;4.056793;4.455155;4.647304
731;366;0;0.587467;0;0;2.489571;2.201944;11.11395
732;366;91.5;0.587467;1;0;4.096282;5.354938;5.699862
733;367;0;0.4860287;0;0;1.780048;4.25158;13.50022
734;367;91.75;0.4860287;1;0;5.638397;4.651695;6.076447
735;368;0;0.9390388;0;0;2.349577;6.072687;12.77604
736;368;92;0.9390388;1;0;3.175036;3.938539;5.814872
737;369;0;0.7473839;0;0;4.852671;3.448882;13.81805
738;369;92.25;0.7473839;1;0;4.968149;4.094193;4.304177
739;370;0;0.654327;0;0;4.261194;3.671963;12.50187
740;370;92.5;0.654327;1;0;5.626295;5.844937;5.801863
741;371;0;0.0006684;0;0;2.258122;4.564527;12.47146
742;371;92.75;0.0006684;1;0;4.746244;3.826493;3.259636
743;372;0;0.9316579;0;0;3.72211;3.815728;14.12119
744;372;93;0.9316579;1;0;2.587297;3.388841;5.77383
745;373;0;0.8725309;0;0;4.265031;3.942901;15.46287
746;373;93.25;0.8725309;1;0;5.598935;5.36309;5.936601
747;374;0;0.7767178;0;0;2.332262;1.686247;13.5064
748;374;93.5;0.7767178;1;0;4.16994;3.980251;3.843592
749;375;0;0.1698962;0;0;3.071357;2.078058;13.37132
750;375;93.75;0.1698962;1;0;3.306091;4.795229;4.282974
751;376;0;0.7862157;0;0;3.52738;3.355648;14.40683
752;376;94;0.7862157;1;0;3.29681;3.125868;4.43189
753;377;0;0.8218058;0;0;5.076487;2.289263;13.82711
754;377;94.25;0.8218058;1;0;2.486128;3.651229;3.085919
755;378;0;0.9920451;0;0;2.559565;1.874954;14.71686
756;378;94.5;0.9920451;1;0;6.3992;6.363917;5.929671
757;379;0;0.8979309;0;0;3.479112;5.885766;14.18515
758;379;94.75;0.8979309;1;0;6.532173;4.905002;4.56296
759;380;0;0.1064434;0;0;2.502253;2.921324;11.94205
760;380;95;0.1064434;1;0;2.830028;3.478252;4.81432
761;381;0;0.8044533;0;0;4.478307;1.900855;13.65137
762;381;95.25;0.8044533;1;0;4.277574;4.290915;6.056392
763;382;0;0.839032;0;0;1.939979;1.967411;14.80457
764;382;95.5;0.839032;1;0;4.245736;5.754002;5.96258
765;383;0;0.7841961;0;0;4.232715;2.726373;14.32316
766;383;95.75;0.7841961;1;0;4.677187;4.833854;5.809816
767;384;0;0.3585503;0;0;4.548264;3.629128;13.63076
768;384;96;0.3585503;1;0;5.422133;4.524044;4.635477
769;385;0;0.6962346;0;0;4.87913;4.251888;13.98733
770;385;96.25;0.6962346;1;0;2.65737;4.996294;6.552961
771;386;0;0.5236723;0;0;2.452157;1.687457;14.39163
772;386;96.5;0.5236723;1;0;4.605779;6.169594;5.49239
773;387;0;0.3153455;0;0;4.100784;2.413757;13.45259
774;387;96.75;0.3153455;1;0;3.666656;4.155587;4.431864
775;388;0;0.5684712;0;0;4.229649;6.020883;14.12151
776;388;97;0.5684712;1;0;4.524153;3.767905;4.440869
777;389;0;0.7400279;0;0;3.927981;4.893166;12.65082
778;389;97.25;0.7400279;1;0;3.904906;4.262562;3.557127
779;390;0;0.0676592;0;0;3.33257;4.386075;13.63426
780;390;97.5;0.0676592;1;0;4.131256;3.966641;3.101375
781;391;0;0.8366126;0;0;2.945394;4.290802;12.46598
782;391;97.75;0.8366126;1;0;3.663989;6.366152;5.376372
783;392;0;0.4597664;0;0;2.927309;2.655492;14.06171
784;392;98;0.4597664;1;0;4.007972;3.908504;6.135965
785;393;0;0.4578953;0;0;3.644021;4.727162;12.77833
786;393;98.25;0.4578953;1;0;2.842665;3.550694;4.726859
787;394;0;0.6232066;0;0;2.86371;2.76352;13.15216
788;394;98.5;0.6232066;1;0;5.360343;4.145066;4.250791
789;395;0;0.4985736;0;0;1.419776;3.241883;15.49655
790;395;98.75;0.4985736;1;0;4.338621;3.507182;3.992855
791;396;0;0.9103413;0;0;4.240185;2.467885;11.64542
792;396;99;0.9103413;1;0;4.615113;5.259761;3.742265
793;397;0;0.1090738;0;0;4.144458;3.124799;12.4056
794;397;99.25;0.1090738;1;0;5.113203;5.523692;3.238762
795;398;0;0.3881647;0;0;5.064061;3.81967;13.60128
796;398;99.5;0.3881647;1;0;3.387646;4.281086;6.936355
797;399;0;0.831458;0;0;3.19371;4.870279;14.36581
798;399;99.75;0.831458;1;0;5.407962;4.51252;7.112147
799;400;0;0.0786211;0;0;2.495993;3.59068;11.63559
800;400;100;0.0786211;1;0;3.196442;3.429682;3.350734
801;401;0;0.6405404;0;0;5.193182;4.975509;14.29554
802;401;0;0.6405404;1;1;15.04269;15.05962;22.87411
803;402;0;0.4768383;0;0;3.016163;3.208709;13.41792
804;402;0;0.4768383;1;1;15.32314;13.9245;25.6368
805;403;0;0.0005697;0;0;1.055699;3.505953;10.94151
806;403;0;0.0005697;1;1;13.37586;13.58953;24.06903
807;404;0;0.4254532;0;0;3.652829;4.227694;12.35627
808;404;0;0.4254532;1;1;11.38115;15.41078;24.57682
809;405;0;0.7976051;0;0;4.130511;2.931152;13.99534
810;405;0;0.7976051;1;1;14.13278;14.48622;24.11001
811;406;0;0.5295615;0;0;1.6544;4.584006;12.594
812;406;0;0.5295615;1;1;15.57764;16.24522;23.6685
813;407;0;0.1954318;0;0;3.90537;2.578627;13.84873
814;407;0;0.1954318;1;1;14.93872;13.18046;24.30216
815;408;0;0.704893;0;0;4.28134;3.970047;11.98753
816;408;0;0.704893;1;1;16.56668;15.2809;24.41993
817;409;0;0.7887819;0;0;3.300277;2.253339;14.91541
818;409;0;0.7887819;1;1;13.73174;13.91927;24.73444
819;410;0;0.7635083;0;0;3.569918;3.072004;13.18153
820;410;0;0.7635083;1;1;13.01043;13.33369;22.67796
821;411;0;0.7388638;0;0;4.777093;4.336163;13.07172
822;411;0;0.7388638;1;1;16.76111;14.85138;25.62987
823;412;0;0.3309153;0;0;2.192719;3.295898;13.51755
824;412;0;0.3309153;1;1;14.85461;14.01713;23.87949
825;413;0;0.2716621;0;0;2.868023;2.665707;12.56596
826;413;0;0.2716621;1;1;13.43866;14.32432;23.34005
827;414;0;0.4813806;0;0;4.362669;3.761604;13.32593
828;414;0;0.4813806;1;1;14.67997;15.29774;24.38102
829;415;0;0.7189866;0;0;1.264258;3.370742;13.21658
830;415;0;0.7189866;1;1;14.91495;15.6576;25.32685
831;416;0;0.9934441;0;0;3.213598;4.954967;15.13972
832;416;0;0.9934441;1;1;15.72847;15.53544;25.00803
833;417;0;0.8586496;0;0;5.786496;3.452868;14.253
834;417;0;0.8586496;1;1;14.44451;15.51661;26.34425
835;418;0;0.3078354;0;0;2.663344;4.367657;15.17356
836;418;0;0.3078354;1;1;13.73361;12.84972;23.50368
837;419;0;0.9563397;0;0;4.93683;5.590339;13.71385
838;419;0;0.9563397;1;1;15.93695;15.00966;25.50248
839;420;0;0.8000724;0;0;4.306864;5.743455;14.20165
840;420;0;0.8000724;1;1;14.04328;14.13555;24.10614
841;421;0;0.8974565;0;0;1.315927;3.404968;14.85324
842;421;0;0.8974565;1;1;13.37178;14.98605;24.92996
843;422;0;0.4700007;0;0;2.705867;3.017784;13.48747
844;422;0;0.4700007;1;1;14.51671;14.86162;24.68266
845;423;0;0.8050892;0;0;4.347116;2.998733;13.24956
846;423;0;0.8050892;1;1;15.25432;14.80925;23.52528
847;424;0;0.3293861;0;0;3.627572;3.339846;13.623
848;424;0;0.3293861;1;1;13.47661;12.893;25.63692
849;425;0;0.2043021;0;0;2.821462;2.358385;13.53569
850;425;0;0.2043021;1;1;14.19744;14.10186;23.96196
851;426;0;0.9668565;0;0;3.871902;3.762929;13.99155
852;426;0;0.9668565;1;1;13.09988;13.53584;25.45521
853;427;0;0.9566426;0;0;3.59416;3.584505;14.18301
854;427;0;0.9566426;1;1;13.97149;14.77161;24.46237
855;428;0;0.4255386;0;0;1.526579;4.908043;11.73273
856;428;0;0.4255386;1;1;16.41544;13.50639;25.33958
857;429;0;0.8651721;0;0;4.173847;5.035943;14.73245
858;429;0;0.8651721;1;1;16.53531;14.90781;25.59802
859;430;0;0.1369212;0;0;2.575851;4.483013;14.96745
860;430;0;0.1369212;1;1;14.12931;15.65444;23.77302
861;431;0;0.4513084;0;0;4.956429;3.196516;14.51297
862;431;0;0.4513084;1;1;14.61662;14.23125;25.89955
863;432;0;0.4573876;0;0;4.128839;3.500726;13.16496
864;432;0;0.4573876;1;1;14.78501;14.36027;25.61056
865;433;0;0.9237655;0;0;4.851368;3.789532;14.34339
866;433;0;0.9237655;1;1;16.01605;14.54807;24.52745
867;434;0;0.4463636;0;0;2.805905;3.031754;13.93271
868;434;0;0.4463636;1;1;14.21659;13.19029;23.92998
869;435;0;0.8435855;0;0;4.05384;4.117436;14.84532
870;435;0;0.8435855;1;1;13.71121;13.9456;26.1128
871;436;0;0.1046013;0;0;2.829696;3.923254;13.07591
872;436;0;0.1046013;1;1;14.54512;14.72151;25.21136
873;437;0;0.4454788;0;0;2.754524;2.936416;13.27274
874;437;0;0.4454788;1;1;13.94243;16.68545;24.12865
875;438;0;0.5893846;0;0;2.82173;2.84651;11.80568
876;438;0;0.5893846;1;1;14.87369;13.71096;24.57215
877;439;0;0.2187842;0;0;1.939033;3.831154;14.26674
878;439;0;0.2187842;1;1;12.84477;14.93445;23.44153
879;440;0;0.6048327;0;0;4.253103;4.156294;13.84557
880;440;0;0.6048327;1;1;14.64633;13.9504;24.951
881;441;0;0.0004127;0;0;3.931899;1.937735;13.18663
882;441;0;0.0004127;1;1;13.98274;14.48031;24.2109
883;442;0;0.7053054;0;0;5.276574;2.332237;14.80756
